Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
34,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Prefiro não informar
40,Feminino,Pernambuco (PE),,,,,Parda
36,Masculino,Minas Gerais (MG),,,18000.0,Mais de 10 anos,Branca
34,Masculino,Rio de Janeiro (RJ),,,10000.0,de 3 a 4 anos,Branca
25,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
27,Masculino,Pernambuco (PE),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
42,Feminino,Santa Catarina (SC),,,7000.0,de 1 a 2 anos,Branca
30,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Preta
24,Masculino,São Paulo (SP),,,,,Parda
31,Masculino,Pernambuco (PE),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda
32,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
30,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
35,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,7000.0,de 7 a 10 anos,Branca
19,Masculino,Distrito Federal (DF),,,,,Parda
36,Masculino,Paraná (PR),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda
32,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
29,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Parda
28,Masculino,Distrito Federal (DF),,,14000.0,de 3 a 4 anos,Parda
25,Masculino,Goiás (GO),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
37,Feminino,Pernambuco (PE),Engenheiro de dados,Júnior,1000.0,de 1 a 2 anos,Branca
28,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca
39,Masculino,São Paulo (SP),Analista de BI,Sênior,5000.0,Mais de 10 anos,Branca
37,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Mais de 10 anos,Branca
23,Feminino,Paraná (PR),Engenheiro de dados,Júnior,2500.0,Menos de 1 ano,Branca
30,Feminino,Ceará (CE),Outra opção,Júnior,3500.0,Não tenho experiência na área de dados,Parda
46,Masculino,Goiás (GO),,,10000.0,de 3 a 4 anos,Parda
35,Feminino,Rio Grande do Sul (RS),,,27500.0,de 7 a 10 anos,Branca
38,Feminino,Bahia (BA),Cientista de dados,Sênior,14000.0,Mais de 10 anos,Parda
29,Masculino,São Paulo (SP),Analista de Dados,Sênior,27500.0,de 3 a 4 anos,Branca
29,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,de 5 a 6 anos,Parda
29,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
30,Masculino,Pernambuco (PE),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Parda
33,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,de 5 a 6 anos,Branca
32,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
38,Masculino,Pará (PA),Analista de BI,Sênior,7000.0,de 7 a 10 anos,Preta
32,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,1500.0,de 1 a 2 anos,Preta
37,Masculino,Bahia (BA),Cientista de dados,Sênior,18000.0,Mais de 10 anos,Preta
28,Masculino,Mato Grosso (MT),Analista de BI,Pleno,3500.0,de 3 a 4 anos,Branca
38,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
29,Masculino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Branca
42,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,18000.0,Mais de 10 anos,Branca
38,Masculino,Ceará (CE),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Branca
41,Masculino,Rio de Janeiro (RJ),,,22500.0,Mais de 10 anos,Parda
23,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 4 a 6 anos,Parda
51,Feminino,Paraná (PR),,,,,Branca
43,Masculino,Ceará (CE),Outra opção,Pleno,3500.0,Não tenho experiência na área de dados,Parda
29,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,22500.0,de 7 a 10 anos,Branca
45,Masculino,Santa Catarina (SC),,,,,Parda
25,Feminino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca
24,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca
33,Masculino,Rio Grande do Sul (RS),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Branca
47,Masculino,Pernambuco (PE),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda
21,Masculino,São Paulo (SP),,,,,Branca
31,Masculino,Distrito Federal (DF),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Preta
37,Feminino,Minas Gerais (MG),Analista de Dados,Sênior,14000.0,de 5 a 6 anos,Parda
42,Masculino,Minas Gerais (MG),,,27500.0,de 4 a 6 anos,Parda
28,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
62,Masculino,Minas Gerais (MG),,,7000.0,Menos de 1 ano,Branca
34,Feminino,São Paulo (SP),,,18000.0,Mais de 10 anos,Parda
37,Masculino,,Analista de Dados,Sênior,35000.0,de 4 a 6 anos,Branca
36,Masculino,Paraná (PR),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Branca
38,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
26,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,5000.0,de 3 a 4 anos,Branca
40,Feminino,Minas Gerais (MG),,,14000.0,Mais de 10 anos,Branca
23,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Branca
37,Masculino,São Paulo (SP),Analista de Dados,Sênior,18000.0,Mais de 10 anos,Parda
23,Masculino,Pernambuco (PE),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Branca
35,Masculino,Espírito Santo (ES),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Parda
25,Masculino,São Paulo (SP),,,,,Branca
34,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 1 a 2 anos,Amarela
28,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,2500.0,Não tenho experiência na área de dados,Parda
36,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca
30,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,5000.0,de 3 a 4 anos,Branca
24,Masculino,Tocantins (TO),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda
37,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,5000.0,Menos de 1 ano,Branca
28,Masculino,Santa Catarina (SC),Outra opção,Pleno,5000.0,Não tenho experiência na área de dados,Branca
47,Masculino,Rio de Janeiro (RJ),,,35000.0,Mais de 10 anos,Parda
32,Masculino,Santa Catarina (SC),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca
28,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
27,Masculino,Rio Grande do Norte (RN),,,,,Parda
38,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
27,Masculino,Rio Grande do Sul (RS),,,,,Branca
31,Masculino,Paraná (PR),Cientista de dados,Sênior,10000.0,de 5 a 6 anos,Branca
30,Masculino,Distrito Federal (DF),Analista de BI,Júnior,1500.0,de 1 a 2 anos,Branca
32,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 1 a 2 anos,Amarela
29,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 7 a 10 anos,Prefiro não informar
26,Masculino,São Paulo (SP),Outra opção,Júnior,1500.0,Não tenho experiência na área de dados,Branca
52,Masculino,Minas Gerais (MG),,,10000.0,Mais de 10 anos,Parda
42,Feminino,Minas Gerais (MG),,,,,Branca
29,Feminino,Pernambuco (PE),Analista de BI,Júnior,1500.0,Menos de 1 ano,Branca
26,Masculino,Paraná (PR),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Branca
26,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
30,Masculino,Goiás (GO),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
30,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,7000.0,de 5 a 6 anos,Branca
37,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,10000.0,de 3 a 4 anos,Branca
28,Feminino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 3 a 4 anos,Parda
30,Masculino,Amazonas (AM),,,7000.0,de 5 a 6 anos,Branca
29,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
29,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,22500.0,de 3 a 4 anos,Branca
41,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,Menos de 1 ano,Branca
27,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Branca
34,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,Mais de 10 anos,Branca
33,Feminino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Parda
36,Masculino,São Paulo (SP),,,14000.0,de 3 a 4 anos,Branca
22,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,2500.0,Menos de 1 ano,Branca
24,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Amarela
32,Masculino,Rio de Janeiro (RJ),,,,,Branca
23,Feminino,Bahia (BA),Outra opção,Júnior,3500.0,de 1 a 2 anos,Parda
48,Feminino,Bahia (BA),,,14000.0,Mais de 10 anos,Branca
31,Masculino,Pernambuco (PE),,,,,Branca
39,Masculino,Goiás (GO),,,18000.0,de 7 a 10 anos,Parda
23,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Preta
29,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca
29,Masculino,Espírito Santo (ES),,,22500.0,de 4 a 6 anos,Parda
29,Masculino,Pernambuco (PE),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Amarela
38,Masculino,São Paulo (SP),,,10000.0,de 3 a 4 anos,Branca
24,Masculino,Paraná (PR),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Preta
27,Masculino,Ceará (CE),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
27,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca
33,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Parda
23,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
29,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,3500.0,de 1 a 2 anos,Parda
31,Masculino,Goiás (GO),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
35,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Parda
23,Masculino,Bahia (BA),,,2500.0,Menos de 1 ano,Parda
46,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,5000.0,de 1 a 2 anos,Branca
37,Masculino,Amapá (AP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Branca
46,Feminino,São Paulo (SP),,,,,Branca
27,Masculino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
24,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca
20,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Menos de 1 ano,Branca
30,Masculino,Paraná (PR),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
30,Masculino,Rio Grande do Sul (RS),,,14000.0,de 7 a 10 anos,Branca
35,Masculino,Espírito Santo (ES),,,22500.0,de 7 a 10 anos,Parda
42,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,7000.0,Mais de 10 anos,Parda
25,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Parda
31,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
30,Feminino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca
30,Feminino,São Paulo (SP),Cientista de dados,Júnior,7000.0,de 1 a 2 anos,Branca
32,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Parda
34,Masculino,Espírito Santo (ES),,,18000.0,Não tenho experiência na área de dados,Amarela
45,Masculino,Minas Gerais (MG),,,35000.0,Mais de 10 anos,Preta
37,Masculino,São Paulo (SP),Outra opção,Pleno,5000.0,de 7 a 10 anos,Branca
20,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,de 1 a 2 anos,Branca
31,Masculino,São Paulo (SP),,,14000.0,de 5 a 6 anos,Branca
30,Masculino,São Paulo (SP),Cientista de dados,Pleno,18000.0,de 7 a 10 anos,Branca
33,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
20,Feminino,Goiás (GO),,,,,Preta
25,Feminino,Alagoas (AL),Outra opção,Júnior,1000.0,de 1 a 2 anos,Parda
30,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
33,Feminino,Sergipe (SE),,,,,Branca
33,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca
43,Masculino,Minas Gerais (MG),,,35000.0,Mais de 10 anos,Branca
48,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca
30,Masculino,Rio Grande do Norte (RN),Outra opção,Júnior,1500.0,Não tenho experiência na área de dados,Branca
30,Feminino,Paraná (PR),Cientista de dados,Júnior,5000.0,Menos de 1 ano,Amarela
34,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
32,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,de 7 a 10 anos,Branca
25,Masculino,Piauí (PI),Analista de Dados,Júnior,2500.0,Menos de 1 ano,Branca
24,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
48,Masculino,Rio de Janeiro (RJ),,,10000.0,Menos de 1 ano,Parda
28,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,35000.0,de 7 a 10 anos,Branca
29,Feminino,Rio de Janeiro (RJ),,,18000.0,de 7 a 10 anos,Branca
34,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
34,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,10000.0,Mais de 10 anos,Branca
26,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 5 a 6 anos,Parda
43,Masculino,São Paulo (SP),,,,,Parda
24,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Branca
25,Masculino,Paraná (PR),Analista de BI,Pleno,3500.0,de 1 a 2 anos,Branca
26,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 1 a 2 anos,Branca
24,Masculino,Pernambuco (PE),Outra opção,Júnior,2500.0,Não tenho experiência na área de dados,Parda
39,Masculino,Espírito Santo (ES),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca
28,Feminino,Rio Grande do Norte (RN),Outra opção,Pleno,3500.0,de 1 a 2 anos,Branca
29,Masculino,Minas Gerais (MG),,,5000.0,de 1 a 2 anos,Branca
24,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Menos de 1 ano,Parda
35,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca
56,Masculino,Santa Catarina (SC),,,,,Branca
51,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
35,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
26,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,2500.0,Não tenho experiência na área de dados,Branca
28,Masculino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,de 1 a 2 anos,Branca
25,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,de 1 a 2 anos,Preta
31,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Preta
55,Feminino,Distrito Federal (DF),,,22500.0,de 5 a 6 anos,Parda
35,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Indígena
23,Masculino,São Paulo (SP),Analista de Dados,Pleno,18000.0,de 3 a 4 anos,Parda
24,Masculino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca
37,Masculino,Santa Catarina (SC),,,22500.0,Menos de 1 ano,Branca
29,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca
22,Masculino,São Paulo (SP),Outra opção,Júnior,1500.0,Menos de 1 ano,Branca
31,Feminino,Santa Catarina (SC),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Branca
25,Masculino,Santa Catarina (SC),Cientista de dados,Sênior,10000.0,de 5 a 6 anos,Branca
30,Masculino,Santa Catarina (SC),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
25,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 4 a 6 anos,Parda
32,Masculino,São Paulo (SP),,,27500.0,de 4 a 6 anos,Preta
32,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca
28,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Parda
24,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
24,Masculino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca
28,Masculino,Minas Gerais (MG),Outra opção,Pleno,7000.0,de 1 a 2 anos,Parda
29,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Branca
28,Masculino,Rondônia (RO),Analista de Dados,Júnior,7000.0,de 3 a 4 anos,Branca
35,Masculino,Paraná (PR),,,18000.0,Mais de 10 anos,Preta
26,Masculino,Pernambuco (PE),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Parda
52,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
34,Masculino,Ceará (CE),,,,,Preta
27,Masculino,Distrito Federal (DF),Analista de Dados,Júnior,5000.0,de 1 a 2 anos,Parda
28,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,de 1 a 2 anos,Branca
30,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca
33,Feminino,Rondônia (RO),Outra opção,Pleno,7000.0,Mais de 10 anos,Parda
26,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 1 a 2 anos,Branca
40,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda
23,Masculino,Distrito Federal (DF),Outra opção,Júnior,2500.0,Não tenho experiência na área de dados,Parda
26,Masculino,São Paulo (SP),Outra opção,Sênior,7000.0,de 7 a 10 anos,Branca
66,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca
25,Masculino,Ceará (CE),Analista de Dados,Sênior,14000.0,de 1 a 2 anos,Parda
44,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 5 a 6 anos,Branca
28,Feminino,Distrito Federal (DF),,,,,Parda
26,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Branca
24,Masculino,Santa Catarina (SC),Cientista de dados,Pleno,3500.0,de 1 a 2 anos,Branca
29,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 5 a 6 anos,Branca
44,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Branca
27,Masculino,Rio de Janeiro (RJ),,,10000.0,de 3 a 4 anos,Branca
33,Masculino,Mato Grosso do Sul (MS),Engenheiro de dados,Sênior,10000.0,de 5 a 6 anos,Parda
31,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca
32,Masculino,,Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Parda
24,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,de 1 a 2 anos,Preta
31,Feminino,Ceará (CE),,,,,Branca
26,Feminino,Rio Grande do Sul (RS),Analista de Dados,Sênior,7000.0,de 5 a 6 anos,Branca
34,Feminino,São Paulo (SP),Analista de BI,Pleno,18000.0,de 1 a 2 anos,Branca
26,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
31,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca
32,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Branca
38,Masculino,Paraná (PR),,,27500.0,Mais de 10 anos,Branca
34,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 7 a 10 anos,Branca
31,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,de 7 a 10 anos,Parda
32,Masculino,São Paulo (SP),,,18000.0,de 5 a 6 anos,Branca
26,Feminino,São Paulo (SP),,,10000.0,de 7 a 10 anos,Branca
22,Masculino,Paraná (PR),Analista de Dados,Júnior,3500.0,de 1 a 2 anos,Branca
35,Masculino,Distrito Federal (DF),Outra opção,Júnior,10000.0,Não tenho experiência na área de dados,Branca
40,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca
27,Feminino,Mato Grosso (MT),,,7000.0,de 1 a 2 anos,Preta
32,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
51,Masculino,Paraná (PR),,,14000.0,de 3 a 4 anos,Amarela
31,Masculino,Ceará (CE),Engenheiro de dados,Pleno,5000.0,de 5 a 6 anos,Preta
42,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Amarela
20,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,1500.0,de 1 a 2 anos,Branca
28,Masculino,São Paulo (SP),,,,,Branca
40,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Menos de 1 ano,Branca
25,Masculino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,de 1 a 2 anos,Parda
33,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 1 a 2 anos,Branca
30,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,10000.0,de 7 a 10 anos,Branca
27,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 1 a 2 anos,Branca
34,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca
30,Masculino,Ceará (CE),Analista de Dados,Júnior,3500.0,Menos de 1 ano,Preta
32,Feminino,Santa Catarina (SC),,,18000.0,de 3 a 4 anos,Branca
27,Masculino,Paraná (PR),Engenheiro de dados,Júnior,5000.0,de 1 a 2 anos,Branca
31,Masculino,São Paulo (SP),,,40000.0,de 4 a 6 anos,Parda
40,Masculino,Tocantins (TO),Cientista de dados,Sênior,27500.0,de 7 a 10 anos,Branca
32,Feminino,Maranhão (MA),,,2500.0,Não tenho experiência na área de dados,Preta
28,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Parda
29,Feminino,São Paulo (SP),,,7000.0,de 4 a 6 anos,Branca
36,Feminino,Bahia (BA),Analista de Dados,Sênior,7000.0,de 7 a 10 anos,Preta
39,Masculino,Rio de Janeiro (RJ),,,,,Branca
48,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,27500.0,Mais de 10 anos,Branca
23,Masculino,Distrito Federal (DF),Engenheiro de dados,Júnior,7000.0,de 1 a 2 anos,Branca
30,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Branca
29,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
34,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Preta
46,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Parda
30,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Branca
26,Masculino,,Engenheiro de dados,Pleno,18000.0,de 3 a 4 anos,Branca
42,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,5000.0,Mais de 10 anos,Parda
19,Feminino,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,de 1 a 2 anos,Branca
28,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,10000.0,de 5 a 6 anos,Preta
39,Masculino,Piauí (PI),,,7000.0,de 1 a 2 anos,Branca
27,Masculino,Goiás (GO),,,,,Branca
35,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Parda
43,Feminino,Paraná (PR),,,3500.0,de 1 a 2 anos,Branca
29,Feminino,Distrito Federal (DF),Cientista de dados,Sênior,14000.0,de 5 a 6 anos,Branca
41,Feminino,São Paulo (SP),Analista de BI,Júnior,2500.0,de 1 a 2 anos,Branca
39,Masculino,São Paulo (SP),Analista de BI,Sênior,5000.0,de 3 a 4 anos,Parda
30,Feminino,Santa Catarina (SC),Analista de BI,Pleno,5000.0,de 1 a 2 anos,Branca
32,Masculino,Ceará (CE),,,18000.0,de 7 a 10 anos,Branca
32,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
29,Feminino,Minas Gerais (MG),Outra opção,Sênior,40000.0,de 3 a 4 anos,Parda
26,Masculino,Ceará (CE),Analista de Dados,Pleno,5000.0,de 1 a 2 anos,Branca
